Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Study_Efficiency,Wellness,Study_Intensity,Attendance_Study_Balance,Score_Consistency,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male,Risk_Factor,Motivation_Adjusted_Study,Exam_Score
16,61,8,54,0,3,864,24,1.7777777777777777,976,38,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,32,62
20,86,8,60,1,3,1200,24,2.2222222222222223,1720,40,False,True,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,True,True,True,0,67
14,75,6,75,0,2,1050,12,2.0,1050,61,False,True,False,True,True,False,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,14,64
20,87,5,84,2,3,1680,15,3.3333333333333335,1740,64,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,20,68
11,84,7,85,3,4,935,28,1.375,924,74,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,22,67
17,69,7,54,1,2,918,14,2.125,1173,37,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,34,63
11,94,6,88,2,4,968,24,1.5714285714285714,1034,77,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False,11,70
24,80,9,83,1,1,1992,9,2.4,1920,59,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,24,67
24,93,8,70,1,3,1680,24,2.6666666666666665,2232,46,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0,71
10,76,7,79,3,4,790,28,1.25,760,69,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0,62
28,99,6,88,3,4,2464,24,4.0,2772,60,False,True,False,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,28,75
35,91,10,63,1,5,2205,50,3.1818181818181817,3185,28,True,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,0,72
20,99,5,97,4,3,1940,15,3.3333333333333335,1980,77,False,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,0,73
16,81,6,57,3,3,912,18,2.2857142857142856,1296,41,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,32,64
37,79,6,95,1,1,3515,6,5.285714285714286,2923,58,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,74,73
12,90,7,87,2,2,1044,14,1.5,1080,75,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,0,66
20,95,8,83,1,3,1660,24,2.2222222222222223,1900,63,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,40,69
21,99,5,54,1,4,1134,20,3.5,2079,33,False,True,False,True,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,42,70
28,73,6,96,1,0,2688,0,4.0,2044,68,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,28,70
22,92,8,65,0,2,1430,16,2.4444444444444446,2024,43,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,22,71
17,68,6,87,0,4,1479,24,2.4285714285714284,1156,70,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,True,34,64
14,82,6,94,7,4,1316,24,2.0,1148,80,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,0,71
18,67,7,62,1,2,1116,14,2.25,1206,44,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,36,63
14,74,6,96,2,4,1344,24,2.0,1036,82,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,0,68
20,97,7,81,3,3,1620,21,2.5,1940,61,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,True,20,71
17,66,8,83,4,5,1411,40,1.8888888888888888,1122,66,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,17,65
11,85,7,96,1,3,1056,21,1.375,935,85,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,True,False,11,66
28,84,9,76,0,3,2128,27,2.8,2352,48,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,56,72
17,65,8,72,1,4,1224,32,1.8888888888888888,1105,55,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,0,65
12,73,7,82,1,3,984,21,1.5,876,70,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,12,60
19,83,7,78,2,4,1482,28,2.375,1577,59,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,38,67
20,67,10,53,1,2,1060,20,1.8181818181818181,1340,33,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,40,65
10,92,6,59,0,2,590,12,1.4285714285714286,920,49,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,20,64
22,99,7,51,2,4,1122,28,2.75,2178,29,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,22,72
14,69,6,55,3,2,770,12,2.0,966,41,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,14,62
30,67,8,86,0,4,2580,32,3.3333333333333335,2010,56,False,True,False,True,True,False,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False,30,67
23,78,10,50,1,3,1150,30,2.090909090909091,1794,27,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,23,67
18,90,7,65,4,3,1170,21,2.25,1620,47,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,0,69
16,71,7,72,1,4,1152,28,2.0,1136,56,False,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,0,65
19,61,7,97,0,3,1843,21,2.375,1159,78,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,0,62
24,82,5,66,0,3,1584,15,4.0,1968,42,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,24,69
20,98,7,89,1,3,1780,21,2.5,1960,69,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,20,72
19,76,10,70,1,3,1330,30,1.7272727272727273,1444,51,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,0,63
20,77,8,55,1,3,1100,24,2.2222222222222223,1540,35,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,0,64
16,99,9,55,1,3,880,27,1.6,1584,39,True,False,False,True,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,16,67
18,88,9,72,2,4,1296,36,1.8,1584,54,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,36,70
7,89,6,53,3,2,371,12,1.0,623,46,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,True,True,7,64
26,83,10,79,1,2,2054,20,2.3636363636363638,2158,53,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,26,69
22,99,4,75,2,4,1650,16,4.4,2178,53,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0,72
15,88,7,85,4,2,1275,14,1.875,1320,70,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,15,69
31,96,4,59,3,5,1829,20,6.2,2976,28,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,31,75
21,88,4,80,1,2,1680,8,4.2,1848,59,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True,True,True,0,67
14,89,8,59,1,3,826,24,1.5555555555555556,1246,45,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,28,67
25,72,6,86,0,2,2150,12,3.5714285714285716,1800,61,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,50,66
22,72,9,65,0,3,1430,27,2.2,1584,43,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,True,False,True,True,44,64
22,91,4,81,2,3,1782,12,4.4,2002,59,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,22,68
17,72,7,94,1,5,1598,35,2.125,1224,77,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,34,66
23,83,5,74,3,2,1702,10,3.8333333333333335,1909,51,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,23,69
18,70,7,60,1,3,1080,21,2.25,1260,42,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,True,18,65
23,93,9,94,2,3,2162,27,2.3,2139,71,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,46,70
9,64,10,68,0,3,612,30,0.8181818181818182,576,59,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,True,0,57
17,93,8,87,2,3,1479,24,1.8888888888888888,1581,70,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,69
30,84,5,66,0,2,1980,10,5.0,2520,36,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,0,70
15,67,5,65,4,2,975,10,2.5,1005,50,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,15,63
16,82,7,82,1,3,1312,21,2.0,1312,66,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,16,66
17,71,6,58,3,3,986,18,2.4285714285714284,1207,41,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True,17,64
13,73,8,93,0,3,1209,24,1.4444444444444444,949,80,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,13,65
7,74,10,69,1,4,483,40,0.6363636363636364,518,62,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,14,64
19,63,6,51,2,4,969,24,2.7142857142857144,1197,32,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,38,62
21,99,6,65,1,2,1365,12,3.0,2079,44,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0,71
20,61,5,89,1,2,1780,10,3.3333333333333335,1220,69,False,True,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,20,64
19,86,7,93,1,2,1767,14,2.375,1634,74,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,38,72
20,75,7,78,0,2,1560,14,2.5,1500,58,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,20,64
26,86,7,65,2,4,1690,28,3.25,2236,39,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,26,71
19,74,8,76,5,4,1444,32,2.111111111111111,1406,57,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,38,68
17,87,8,92,3,2,1564,16,1.8888888888888888,1479,75,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,17,68
18,89,7,66,2,3,1188,21,2.25,1602,48,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,18,68
23,88,7,69,3,3,1587,21,2.875,2024,46,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,23,69
28,65,7,77,1,3,2156,21,3.5,1820,49,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,56,67
16,86,7,94,0,4,1504,28,2.0,1376,78,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,0,66
21,71,6,79,1,4,1659,24,3.0,1491,58,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,21,65
22,61,5,60,0,2,1320,10,3.6666666666666665,1342,38,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,44,63
14,77,7,54,1,2,756,14,1.75,1078,40,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,14,62
20,77,6,55,1,1,1100,6,2.857142857142857,1540,35,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,20,67
11,79,8,98,2,4,1078,32,1.2222222222222223,869,87,False,True,False,True,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,11,65
9,88,7,91,1,3,819,21,1.125,792,82,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,9,66
